,article_name,country,rev_id,article_quality,population
23196,María Guadalupe Velázquez Díaz,Mexico,757216903,Stub,127017000
23197,María Guzmán Lozano,Mexico,757216907,Stub,127017000
23198,María Gómez Villalovos,Mexico,757216909,Stub,127017000
23199,María Hilaria Domínguez,Mexico,757216911,Stub,127017000
23200,María Isabel Maya Pineda,Mexico,757216912,Start,127017000
23201,María Isabel Merlo Talavera,Mexico,757216914,Stub,127017000
23202,María Isabel Pérez Santos,Mexico,757216919,Stub,127017000
23203,María Isabel Reyes García,Mexico,757216920,Stub,127017000
23204,María Izaguirre Francos,Mexico,757216923,Stub,127017000
23205,María Jiménez del Castillo,Mexico,757216926,Stub,127017000
23206,María Leticia Jasso,Mexico,757216928,Stub,127017000
23207,María Leticia Mendoza Curiel,Mexico,757216930,Stub,127017000
23208,María Lucero Saldaña,Mexico,757216931,Stub,127017000
23209,María Martínez Santillán,Mexico,757216933,Stub,127017000
23210,María Mendoza Sánchez,Mexico,757216938,Stub,127017000
23211,María Pariente Gavito,Mexico,757216944,Stub,127017000
23212,María Parra Becerra,Mexico,757216945,Stub,127017000
23213,María Patricia Franco Cruz,Mexico,757216947,Stub,127017000
23214,María Pineda Gochi,Mexico,757216948,Stub,127017000
23215,María Ramírez Diez,Mexico,757216952,Stub,127017000
23216,María Reynoso Femat,Mexico,757216953,Stub,127017000
23217,María Rodríguez Preciado,Mexico,757216956,Stub,127017000
23218,María Serrano Serrano,Mexico,757216968,Stub,127017000
23219,María Teodora Arrieta,Mexico,757216972,Stub,127017000
23220,María Teresa Ochoa Mejía,Mexico,757216980,Stub,127017000
23221,María Teresa Álvarez Vázquez,Mexico,757216984,Stub,127017000
23222,María Torre Canales,Mexico,757216987,Stub,127017000
23223,María Urciel Castañeda,Mexico,757216990,Stub,127017000
23224,María Verónica Martínez Espinoza,Mexico,757216991,Stub,127017000
23225,María Victoria Gutiérrez Lagunes,Mexico,757216994,Stub,127017000
23226,María Villaseñor Vargas,Mexico,757216997,Stub,127017000
23227,María Yolanda Valencia Vales,Mexico,757216998,Stub,127017000
23228,María de Jesús Huerta,Mexico,757217002,Stub,127017000
23229,María de Lourdes Amaya,Mexico,757217005,Stub,127017000
23230,María de las Nieves García,Mexico,757217007,Stub,127017000
23231,María de los Ángeles Moreno,Mexico,757217009,Start,127017000
23232,María del Carmen Ordaz,Mexico,757217016,Stub,127017000
23233,María del Carmen Parra Jiménez,Mexico,757217018,Stub,127017000
23234,María del Carmen Ramírez,Mexico,757217026,Stub,127017000
23235,María del Carmen Salvatori Bronca,Mexico,757217028,Stub,127017000
23236,María del Rosario Merlín,Mexico,757217029,Stub,127017000
23237,María Ávila Serna,Mexico,757217032,Start,127017000
23238,Mayra Gisela Peñuelas Acuña,Mexico,757217039,Stub,127017000
23239,Mayra Karina Robles Aguirre,Mexico,757217040,Stub,127017000
23240,Mayra Valdés González,Mexico,757217041,Stub,127017000
23241,Mely Romero Celis,Mexico,757217042,Stub,127017000
23242,Mercedes Guillén Vicente,Mexico,757217051,Stub,127017000
23243,Mercedes Morales Utrera,Mexico,757217054,Stub,127017000
23244,Merilyn Gómez Pozos,Mexico,757217059,Stub,127017000
23245,Micaela Aguilar González,Mexico,757217064,Stub,127017000
23246,Minerva Hernández Ramos,Mexico,757217070,Start,127017000
23247,Miriam Cárdenas Cantú,Mexico,757217072,Stub,127017000
23248,Miriam Cárdenas de la Torre,Mexico,757217073,Stub,127017000
23249,Mirna Camacho Pedrero,Mexico,757217074,Stub,127017000
23250,Mirna Esmeralda Hernández,Mexico,757217077,Stub,127017000
23251,Mirna Rincón Vargas,Mexico,757217081,Stub,127017000
23252,Mirna Velázquez López,Mexico,757217083,Stub,127017000
23253,Mónica Arriola Gordillo,Mexico,757217086,Stub,127017000
23254,Mónica Fernández Balboa,Mexico,757217087,Stub,127017000
23255,Nancy González Ulloa,Mexico,757217091,Stub,127017000
23256,Narcedalia Ramírez,Mexico,757217094,Stub,127017000
23257,Nelly Campos,Mexico,757217095,Stub,127017000
23258,Nelly González Aguilar,Mexico,757217096,Stub,127017000
23259,Nelly Hurtado Pérez,Mexico,757217100,Stub,127017000
23260,Nelly Márquez Zapata,Mexico,757217101,Stub,127017000
23261,Nelly Vargas,Mexico,757217102,Stub,127017000
23262,Nohelia Ibarra Fránquez,Mexico,757217108,Stub,127017000
23263,Nohelia Linares González,Mexico,757217109,Stub,127017000
23264,Norberta Díaz Azuara,Mexico,757217111,Stub,127017000
23265,Norma Leticia Salazar Vázquez,Mexico,757217112,Stub,127017000
23266,Norma Ponce Orozco,Mexico,757217114,Stub,127017000
23267,Norma Reyes Terán,Mexico,757217116,Stub,127017000
23268,Nuvia Mayorga Delgado,Mexico,757217128,Stub,127017000
23269,Obdulia Torres Abarca,Mexico,757217129,Stub,127017000
23270,Ofelia Malcos Amaro,Mexico,757217132,Stub,127017000
23271,Olga Luz Espinosa,Mexico,757217135,Stub,127017000
23272,Olivia Guillén Padilla,Mexico,757217139,Stub,127017000
23273,Olivia Utrilla Nieto,Mexico,757217140,Stub,127017000
23274,Omeheira López Reyna,Mexico,757217142,Stub,127017000
23275,Oralia López Hernández,Mexico,757217143,Stub,127017000
23276,Patricia Aguilar García,Mexico,757217144,Stub,127017000
23277,Patricia Chozas y Chozas,Mexico,757217152,Stub,127017000
23278,Patricia Jiménez Case,Mexico,757217155,Stub,127017000
23279,Patricia Lugo Barriga,Mexico,757217157,Stub,127017000
23280,Patricia Peña Recio,Mexico,757217160,Stub,127017000
23281,Patricia Retamoza,Mexico,757217163,Stub,127017000
23282,Patricia Villanueva Abraján,Mexico,757217165,Stub,127017000
23283,Paula Hernández Olmos,Mexico,757217171,Stub,127017000
23284,Paulina Alejandra Del Moral,Mexico,757217172,Stub,127017000
23285,Paz Gutiérrez Cortina,Mexico,757217173,Stub,127017000
23286,Perla López Loyo,Mexico,757217176,Stub,127017000
23287,Petra Barrera Barrera,Mexico,757217178,Stub,127017000
23288,Pilar Guerrero Rubio,Mexico,757217180,Stub,127017000
23289,Prudencia Juárez Capilla,Mexico,757217182,Stub,127017000
23290,Purificación Carpinteyro Calderón,Mexico,757217196,Stub,127017000
23291,Raquel Jiménez Cerrillo,Mexico,757217211,Stub,127017000
23292,Rebeca Terán Guevara,Mexico,757217217,Stub,127017000
23293,Regina Vázquez Saut,Mexico,757217219,Stub,127017000
23294,Reyna Tirado Gálvez,Mexico,757217221,Stub,127017000
23295,Rita María Esquivel Reyes,Mexico,757217241,Stub,127017000
23296,Rocío Abreu Artiñano,Mexico,757217247,Stub,127017000
23297,Rocío Morgan Franco,Mexico,757217250,Stub,127017000
23298,Rocío Reza Gallegos,Mexico,757217255,Stub,127017000
23299,Rodolfina Gatica Garzón,Mexico,757217257,Stub,127017000
23300,Rosa Adriana Díaz,Mexico,757217264,Stub,127017000
23301,Rosa Elba Pérez,Mexico,757217267,Stub,127017000
23302,Rosa Elena Baduy Isaac,Mexico,757217268,Stub,127017000
23303,Rosa Elena Galván Valles,Mexico,757217269,Stub,127017000
23304,Rosa Elia Romero Guzmán,Mexico,757217271,Stub,127017000
23305,Rosa Elva Soriano Sánchez,Mexico,757217277,Stub,127017000
23306,Rosa María de la Garza,Mexico,757217282,Stub,127017000
23307,Rosalba Gualito Castañeda,Mexico,757217284,Stub,127017000
23308,Rosalina Mazari,Mexico,757217287,Stub,127017000
23309,Rosalinda López Hernández,Mexico,757217289,Stub,127017000
23310,Rosario Brindis Álvarez,Mexico,757217291,Stub,127017000
23311,Rosario Green,Mexico,757217292,Start,127017000
23312,Rosario Ortiz Yeladaqui,Mexico,757217295,Stub,127017000
23313,Rosaura Denegre Vaught,Mexico,757217299,Stub,127017000
23314,Roxana Luna Porquillo,Mexico,757217300,Stub,127017000
23315,Rubí Laura López Silva,Mexico,757217304,Stub,127017000
23316,Ruth Lugo,Mexico,757217305,Stub,127017000
23317,Ruth Zavaleta,Mexico,757217307,Start,127017000
23318,Salma Meza Manjarrez,Mexico,757217315,Stub,127017000
23319,Sandra Méndez Hernández,Mexico,757217317,Start,127017000
23320,Sandra Ugalde Basaldúa,Mexico,757217322,Stub,127017000
23321,Sara Guadalupe Figueroa Canedo,Mexico,757217324,Stub,127017000
23322,Sara Montiel Solís,Mexico,757217332,Stub,127017000
23323,Sara Ruiz Chávez,Mexico,757217333,Start,127017000
23324,Sara Shej,Mexico,757217336,Stub,127017000
23325,Silvia Fernández Martínez,Mexico,757217355,Stub,127017000
23326,Silvia Guadalupe Garza,Mexico,757217359,Stub,127017000
23327,Silvia Luna Rodríguez,Mexico,757217366,Stub,127017000
23328,Silvia López Scoffie,Mexico,757217372,Stub,127017000
23329,Silvia Monge Villalobos,Mexico,757217378,Stub,127017000
23330,Silvia Márquez Velasco,Mexico,757217388,Stub,127017000
23331,Silvia Oliva Fragoso,Mexico,757217391,Stub,127017000
23332,Silvia Puppo Gastélum,Mexico,757217394,Stub,127017000
23333,Silvia Pérez Ceballos,Mexico,757217396,Stub,127017000
23334,Silvia Álvarez Bruneliere,Mexico,757217402,Stub,127017000
23335,Socorro Quintana León,Mexico,757217422,Stub,127017000
23336,Soledad Limas Frescas,Mexico,757217443,Stub,127017000
23337,Soledad López Torres,Mexico,757217447,Stub,127017000
23338,Sonia Catalina Mercado,Mexico,757217455,Stub,127017000
23339,Sonia Rincón Chanona,Mexico,757217459,Stub,127017000
23340,Sonia del Villar Sosa,Mexico,757217463,Stub,127017000
23341,Soraya Córdova,Mexico,757217472,Stub,127017000
23342,Sue Ellen Bernal,Mexico,757217479,Stub,127017000
23343,Susana Hurtado Vallejo,Mexico,757217488,Stub,127017000
23344,Susana Monreal Ávila,Mexico,757217492,Stub,127017000
23345,Susana Stephenson,Mexico,757217498,Stub,127017000
23346,Tania Morgan Navarrete,Mexico,757217506,Stub,127017000
23347,Tanya Rellstab Carreto,Mexico,757217508,Stub,127017000
23348,Teresa Alcocer y Gasca,Mexico,757217510,Stub,127017000
23349,Teresa Incháustegui,Mexico,757217513,Stub,127017000
23350,Teresa Ortuño Gurza,Mexico,757217520,Stub,127017000
23351,Teresa Reyes Sahagún,Mexico,757217523,Stub,127017000
23352,Teresita de Jesús Borges,Mexico,757217526,Stub,127017000
23353,Tomasa Vives,Mexico,757217528,Stub,127017000
23354,Valentina Batres Guadarrama,Mexico,757217551,Stub,127017000
23355,Verónica Carreón Cervantes,Mexico,757217564,Stub,127017000
23356,Verónica García Reyes,Mexico,757217567,Stub,127017000
23357,Verónica Juárez Piña,Mexico,757217570,Stub,127017000
23358,Verónica Sada Pérez,Mexico,757217572,Stub,127017000
23359,Verónica Velasco,Mexico,757217575,Stub,127017000
23360,Violeta Avilés Álvarez,Mexico,757217595,Stub,127017000
23361,Violeta Lagunes Viveros,Mexico,757217596,Stub,127017000
23362,Viviana Agundiz,Mexico,757217597,Stub,127017000
23363,Wendy Rodríguez Galarza,Mexico,757217602,Stub,127017000
23364,Xóchitl Montes de Oca,Mexico,757217605,Stub,127017000
23365,Yadhira Yvette Tamayo Herrera,Mexico,757217607,Stub,127017000
23366,Yary Gebhardt,Mexico,757217609,Stub,127017000
23367,Yazmín Copete,Mexico,757217610,Stub,127017000
23368,Yeidckol Polevnsky Gurwitz,Mexico,757217615,Start,127017000
23369,Yesenia Nolasco Ramírez,Mexico,757217616,Stub,127017000
23370,Yolanda Garmendia Hernández,Mexico,757217620,Stub,127017000
23371,Yolanda González Hernández,Mexico,757217623,Stub,127017000
23372,Yolanda Montalvo López,Mexico,757217625,Stub,127017000
23373,Yolanda Rodríguez Ramírez,Mexico,757217632,Stub,127017000
23374,Yulma Rocha Aguilar,Mexico,757217641,Start,127017000
23375,Zinthia Benavides,Mexico,757217643,Stub,127017000
23376,Zita Beatriz Pazzi,Mexico,757217647,Stub,127017000
23377,Zuleyma Huidobro,Mexico,757217649,Stub,127017000
23378,Susana Manzanares,Mexico,757342095,Stub,127017000
23379,Fernando Bribiesca Sahagún,Mexico,757499988,Stub,127017000
23380,Silvia Hernández Enríquez,Mexico,757617593,Stub,127017000
23381,María Elvia Amaya Araujo,Mexico,757722671,Stub,127017000
23382,Carlos Gonzalez Gutierrez,Mexico,757817912,Stub,127017000
23383,Cecilia González Gómez,Mexico,758217119,Stub,127017000
23384,Aquiles Serdán,Mexico,758256462,Start,127017000
23385,Amado Tame Shear,Mexico,759034364,Stub,127017000
23386,Martha Tagle Martínez,Mexico,759293710,Stub,127017000
23387,José Manuel Machado,Mexico,759664413,Start,127017000
23388,Yolanda de la Torre,Mexico,759740794,Stub,127017000
23389,María Quiñones Cornejo,Mexico,759741092,Stub,127017000
23390,María Scherman Leaño,Mexico,759741129,Stub,127017000
23391,Cecilia Soto González,Mexico,759741191,Start,127017000
23392,Beatriz Pagés Rebollar,Mexico,759741361,Stub,127017000
23393,Lisbeth Hernández Lecona,Mexico,759741581,Stub,127017000
23394,Clara Brugada,Mexico,759743068,Stub,127017000
23395,Esthela Damián Peralta,Mexico,759743160,Stub,127017000
23396,Gerardo Clemente Vega,Mexico,759790785,Start,127017000
23397,Álvaro Pérez Treviño,Mexico,760187108,Stub,127017000
23398,Alejandra Reynoso Sánchez,Mexico,760218341,Stub,127017000
23399,María Zamudio Guzmán,Mexico,761389170,Stub,127017000
23400,María Teresa Jiménez Esquivel,Mexico,761713965,Stub,127017000
23401,Margarita Diéguez Armas,Mexico,762044692,Stub,127017000
23402,Carlos Flores Vizcarra,Mexico,762074976,Stub,127017000
23403,Dionisio Meade y Garcia de Leon,Mexico,762352096,Stub,127017000
23404,Aleida Alavez Ruiz,Mexico,762670560,Stub,127017000
23405,Luisa María Alcalde Luján,Mexico,762671066,Stub,127017000
23406,Arely Gómez González,Mexico,763153647,Stub,127017000
23407,Horacio Garza Garza,Mexico,764357101,Stub,127017000
23408,Jaime Torres Bodet,Mexico,764568202,Start,127017000
23409,Leticia Navarro,Mexico,764672906,Stub,127017000
23410,Querido Moheno,Mexico,765009454,Stub,127017000
23411,Félix Díaz (politician),Mexico,765753037,Start,127017000
23412,Enoch Araujo Sánchez,Mexico,765831241,Stub,127017000
23413,Diva Hadamira Gastélum,Mexico,766363020,Stub,127017000
23414,Aureliano Urrutia,Mexico,766441135,Stub,127017000
23415,Gabriel Arellano Espinosa,Mexico,766441191,Stub,127017000
23416,José Francisco Fuentes,Mexico,767297913,Stub,127017000
23417,Rodolfo Torre Cantú,Mexico,767356951,C,127017000
23418,Itzel Ríos de la Mora,Mexico,767831781,Stub,127017000
23419,Álvaro Obregón Tapia,Mexico,767883624,Stub,127017000
23420,Municipal President of Mérida,Mexico,768022112,Start,127017000
23421,Antonio Carmona Añorve,Mexico,768042591,Stub,127017000
23422,Mariana Gómez del Campo,Mexico,768350070,Start,127017000
23423,Oscar Baylón Chacón,Mexico,768514869,Stub,127017000
23424,Martha Palafox Gutiérrez,Mexico,768969625,Stub,127017000
23425,Martha Elena García Gómez,Mexico,768970787,Stub,127017000
23426,María Carmen López Segura,Mexico,768973324,Stub,127017000
23427,Teresa Mojica,Mexico,768973459,Stub,127017000
23428,Dolores Gutiérrez Zurita,Mexico,768978484,Stub,127017000
23429,Noemí Guzmán Lagunes,Mexico,768979356,Start,127017000
23430,Lorena Martínez Rodríguez,Mexico,768985724,Stub,127017000
23431,Indira Vizcaíno Silva,Mexico,768988130,Stub,127017000
23432,Francisco Frías Castro,Mexico,769166489,Stub,127017000
23433,Ignacio López Tarso,Mexico,769445387,C,127017000
23434,Teófilo Borunda,Mexico,770912832,Start,127017000
23435,Manuel Bernardo Aguirre,Mexico,770912983,Stub,127017000
23436,Oscar Flores Sánchez,Mexico,770913053,Stub,127017000
23437,Luis Padilla Nervo,Mexico,770924664,Start,127017000
23438,Luisa María Calderón,Mexico,771814842,Start,127017000
23439,Elvia Carrillo Puerto,Mexico,773635690,C,127017000
23440,Mónica García de la Fuente,Mexico,773762193,Stub,127017000
23441,María Esther Garza Moreno,Mexico,774031378,Stub,127017000
23442,José Yves Limantour,Mexico,774495127,C,127017000
23443,Gisela Mota Ocampo,Mexico,775129935,Start,127017000
23444,Irma Elizondo Ramírez,Mexico,775441622,Stub,127017000
23445,Jorge Astiazarán Orcí,Mexico,776048291,Stub,127017000
23446,Javier Lozano Alarcón,Mexico,776276348,Stub,127017000
23447,Sagrario Ortiz Montoro,Mexico,776453899,Stub,127017000
23448,María Isabel Ortiz Mantilla,Mexico,776455009,Stub,127017000
23449,Hanna Jaff,Mexico,776760309,C,127017000
23450,Nely Miranda,Mexico,776780570,Stub,127017000
23451,Loretta Ortiz Ahlf,Mexico,777094918,Stub,127017000
23452,Maki Esther Ortiz,Mexico,777095081,Stub,127017000
23453,Graciela Ortiz González,Mexico,777095328,Stub,127017000
23454,María Mercedes Maciel Ortiz,Mexico,777095397,Stub,127017000
23455,Rosario Ortiz Magallón,Mexico,777095402,Stub,127017000
23456,Estefanía Durán Ortiz,Mexico,777095406,Stub,127017000
23457,Jorge Carlos Hurtado Valdez,Mexico,777443776,Stub,127017000
23458,Jorge Carpizo McGregor,Mexico,777443802,Start,127017000
23459,José Antonio Ríos Granados,Mexico,777595230,Stub,127017000
23460,José María Chávez Alonso,Mexico,777612955,Start,127017000
23461,José Pantaleón Domínguez,Mexico,777616757,Stub,127017000
23462,Juan Ignacio Torres Landa,Mexico,777678514,Stub,127017000
23463,Juan de la Luz Enríquez,Mexico,777701179,Stub,127017000
23464,Joaquín Baranda,Mexico,777819499,Stub,127017000
23465,María Antonieta Pérez Reyes,Mexico,778110229,Stub,127017000
23466,José Miguel Guridi y Alcocer,Mexico,778490809,Stub,127017000
23467,Eduardo Chávez (politician),Mexico,778604311,Stub,127017000
23468,Subcomandante Elisa,Mexico,779289311,Start,127017000
23469,José Reyes Baeza Terrazas,Mexico,779559930,Stub,127017000
23470,Miguel Domínguez,Mexico,780899081,Start,127017000
23471,List of female state governors in Mexico,Mexico,780952204,Stub,127017000
23472,Luis Calderón Vega,Mexico,781835769,Stub,127017000
23473,Francisco Bulnes,Mexico,781835771,Start,127017000
23474,Juan Escoto,Mexico,781835776,Stub,127017000
23475,Ignacio Mariscal,Mexico,781835810,Start,127017000
23476,José María Pino Suárez,Mexico,782082362,FA,127017000
23477,Abel Guerra,Mexico,782100788,Stub,127017000
23478,Martha Patricia Bernal,Mexico,782156296,Stub,127017000
23479,Alberto Begné Guerra,Mexico,782157142,Start,127017000
23480,Alberto Cinta,Mexico,782157193,Start,127017000
23481,Dora Trigueras,Mexico,783072371,Stub,127017000
23482,Teresita Caraveo,Mexico,783072808,Stub,127017000
23483,Luz Mireya Franco,Mexico,783073115,Stub,127017000
23484,Ivette Jacqueline Ramírez Corral,Mexico,783074593,Stub,127017000
23485,Claudia Pavlovich Arellano,Mexico,783074868,Start,127017000
23486,Carmen Valle Vea,Mexico,783074913,Stub,127017000
23487,Dora Talamante Lemas,Mexico,783201225,Stub,127017000
23488,Cristina Olvera Barrios,Mexico,783201422,Stub,127017000
23489,Patricia Calles Villegas,Mexico,783201661,Stub,127017000
23490,Leticia Burgos Ochoa,Mexico,783204796,Stub,127017000
23491,Margarita Tapia Fonllem,Mexico,783204960,Stub,127017000
23492,Patricia Mercado,Mexico,783206410,Start,127017000
23493,María Dolores del Río,Mexico,783213399,Stub,127017000
23494,Lorenia Valles Sampedro,Mexico,783213743,Stub,127017000
23495,Alejandra López Noriega,Mexico,783214633,Stub,127017000
23496,Mariano Riva Palacio,Mexico,783472877,Stub,127017000
23497,Martha Hilda González Calderón,Mexico,783714984,C,127017000
23498,Felipe Berriozábal,Mexico,784549140,Start,127017000
23499,Carlos Gálvez Betancourt,Mexico,784632112,Stub,127017000
